ts	imei	mwra	p.android.documentsui	p.android.packageinstaller	p.android.chrome	p.android.gm	p.android.settings	p.system	p.android.externalstorage	p.browser.provider	p.katana	p.android.gms	p.dogalize	p.notifier	p.android.vending	p.olauncher	p.inputmethod.latin	p.gms.persistent	p.google	p.android.defcontainer	p.simulator	p.process.gapps
2018-05-08 04:47:00	3590433799317661701	0.00000	13.20897	14.29624	11.31452	6.13631	14.40330	16.70039	7.14423	67.01335	62.77814	32.66795	46.89429	65.24526	25.63750	22.30147	98.58198	2.80956	17.28810	39.55210	73.11525	80.71946
2018-05-08 04:48:00	863033069630348867	1.00000	7.96471	11.70903	11.33473	11.53803	9.79485	6.28199	14.09361	46.55121	50.90315	31.14385	51.05002	86.61888	33.57034	11.51762	70.18937	92.82045	54.20823	3.39242	64.52590	8.14340
2018-05-08 04:49:00	8630330696303482048	0.00000	8.97200	10.12139	4.84630	11.31339	12.48227	7.10089	10.20437	61.11525	45.44016	32.02140	42.92716	12.58667	90.56694	82.78720	25.72675	74.80282	0.13178	42.77735	90.28207	80.83370
2018-05-08 04:50:00	8630330696303482188	0.00000	13.45365	13.15503	8.33938	6.24062	18.28016	15.79533	11.31282	49.80349	60.66175	88.43429	35.04346	83.41381	38.16646	30.28322	0.22672	73.33370	17.97528	14.27893	68.87513	12.47948
2018-05-08 04:51:00	3590433799317661792	1.00000	8.69112	12.10666	9.52205	14.69428	10.69313	5.49348	9.74274	63.70071	58.80599	42.08095	64.67850	49.85752	78.63919	0.92715	91.12862	17.64338	42.33521	70.00730	5.62011	51.12539
2018-05-08 04:52:00	8630330696303481560	1.00000	5.56953	10.55567	11.96323	15.64291	9.92795	12.02165	8.41700	45.92124	32.13993	50.30483	40.98083	3.67358	45.98059	74.44351	29.00496	70.77516	85.76271	37.63498	26.33612	47.29232
2018-05-08 04:53:00	3590433799317661909	0.00000	14.45248	13.09787	12.62330	10.34600	14.06438	13.05033	8.56866	48.88535	61.26722	35.51188	45.45514	56.00466	89.78427	22.21128	7.14033	17.08344	8.45792	43.97110	6.71844	4.52757
2018-05-08 04:54:00	3590433799317661354	0.00000	12.35338	12.38145	10.40645	6.86128	14.65680	15.54886	7.43897	44.62195	39.74944	58.01255	40.02633	10.74923	72.15283	87.05420	40.31874	12.82036	70.21997	47.37433	42.11025	2.08946
2018-05-08 04:55:00	3590433799317661990	0.00000	11.06660	10.87121	9.37595	10.69249	13.55563	11.49400	9.07619	32.39780	42.90570	47.90695	42.30510	94.40072	13.10862	87.55116	58.54214	15.08657	17.76886	82.97974	41.23259	52.12059
2018-05-08 04:56:00	8630330696303481842	0.00000	10.46145	11.21962	11.59795	10.53760	15.80370	11.05732	11.10340	37.10966	49.27325	26.41875	36.62067	20.18000	12.86685	9.58526	50.15886	17.17631	23.50398	46.29539	58.13323	22.77682
2018-05-08 04:57:00	8630330696303482444	1.00000	9.37023	12.94386	10.11648	13.54778	10.29907	12.55046	10.18733	54.44195	35.12421	44.36218	62.16880	75.47519	48.04827	27.65804	84.85080	45.82609	24.04591	53.35442	14.82548	77.21964
2018-05-08 04:58:00	3590433799317662295	1.00000	8.90089	10.74667	11.25453	12.51419	9.38199	12.05901	10.61573	49.32737	30.02997	31.71727	33.58206	13.53304	38.85402	44.46078	96.24998	68.83250	1.69533	14.87333	43.19344	94.19369
2018-05-08 04:59:00	8630330696303482147	1.00000	12.12740	14.77418	8.51719	11.24339	9.86621	12.99378	9.40134	44.29025	51.14079	45.39351	32.97148	82.60360	87.60015	49.05838	45.72353	6.14792	58.87992	98.24619	34.52279	55.14720
2018-05-08 05:00:00	3590433799317661446	1.00000	10.20309	10.49204	8.76826	13.56482	7.37716	9.60375	13.34424	53.25834	57.51258	54.40593	41.46199	4.92499	39.86461	55.36326	31.21184	57.88165	29.17230	71.60653	7.17503	89.78981
2018-05-08 05:01:00	359043379931766742	0.00000	5.58500	12.27015	11.19322	14.25281	8.38795	9.41022	14.64223	49.00930	42.91442	76.15117	37.18258	5.29565	13.70199	98.39164	79.78378	11.76260	91.22908	35.05926	49.08838	90.16844
2018-05-08 05:02:00	8630330696303481065	1.00000	10.11266	14.21806	6.35064	12.60391	10.45561	8.39811	13.69911	40.74289	65.99922	44.15775	28.27833	40.24143	54.33298	84.34712	48.85192	90.49803	30.96440	61.55201	98.20117	2.48404
2018-05-08 05:03:00	863033069630348461	1.00000	9.91480	14.13165	9.75600	13.57864	13.50996	13.52822	8.74322	49.73469	46.54470	33.19620	51.40605	90.44531	35.04771	93.37595	71.33788	64.84792	66.51974	15.67031	40.52055	39.88856
2018-05-08 05:04:00	3590433799317661214	1.00000	11.25650	9.93393	11.76690	10.32247	10.59245	7.47013	11.70766	72.07461	75.59823	49.25414	43.55769	81.10888	2.95001	99.13130	32.34398	82.80984	18.32380	6.26731	98.68784	55.93563
2018-05-08 05:05:00	3590433799317661636	0.00000	10.99221	9.40702	6.33968	11.58607	7.01096	8.12932	15.86456	62.72502	29.86830	43.34299	35.55666	0.61518	14.93785	78.82469	85.61597	69.73779	61.87020	9.29314	46.88917	47.21859
2018-05-08 05:06:00	8630330696303482469	0.00000	11.27894	13.06411	10.27412	7.87260	12.48071	12.52378	11.42200	49.72555	39.54171	56.80325	34.13913	43.71381	95.73588	79.93672	54.53183	34.42188	74.26404	4.87041	97.10497	41.50553
2018-05-08 05:07:00	359043379931766346	0.00000	11.19871	11.96432	9.17424	8.95599	13.99274	11.78687	10.55730	62.41549	70.15381	48.25263	30.52265	61.67436	24.75170	7.19566	92.46149	66.46230	94.21808	79.15572	20.78301	1.55806
2018-05-08 05:08:00	3590433799317661842	1.00000	10.78041	14.06796	8.43362	12.96415	6.96774	11.41675	14.23541	39.69880	82.12960	66.39466	17.30274	18.70428	72.62415	93.71573	28.36570	11.84714	2.57579	0.60522	39.19661	86.97035
2018-05-08 05:09:00	3590433799317661586	0.00000	11.54349	14.01822	7.16303	12.19320	11.66111	11.26330	9.03033	47.79893	56.06798	69.67111	25.50504	56.82028	8.52692	35.64385	98.37263	17.03294	80.15439	49.27184	68.40716	22.67400
2018-05-08 05:10:00	8630330696303481156	0.00000	13.73267	12.96586	15.78688	12.39433	10.28797	11.80471	9.98471	64.78225	58.23150	51.03052	67.70468	25.02671	55.47868	42.53077	43.18177	16.07237	70.06316	1.05469	4.17747	8.50274
2018-05-08 05:11:00	8630330696303482295	1.00000	7.23585	10.74382	9.79193	10.51498	8.88344	7.63488	11.67448	45.01630	54.85340	34.54325	40.34863	36.44378	14.97773	24.81996	60.88608	35.03682	86.90783	31.81471	26.90112	48.63969
2018-05-08 05:12:00	3590433799317661438	1.00000	7.07261	12.96894	9.12897	14.36281	10.59961	13.15727	8.01317	52.77368	47.74795	39.80226	48.52609	76.32051	94.44727	10.99692	43.36991	10.99809	6.90509	67.76376	53.49870	31.59621
2018-05-08 05:13:00	863033069630348305	1.00000	12.05400	12.51442	7.55972	15.51194	7.30170	9.41671	16.14400	45.54807	70.20273	32.50625	33.84978	25.54100	21.78709	4.86629	63.72960	42.79624	41.81977	61.28774	46.83697	69.60236
2018-05-08 05:14:00	863033069630348487	0.00000	12.92787	12.57238	5.11974	9.40450	13.52159	6.73542	11.49343	52.86112	39.71116	58.09168	25.80459	26.25911	76.46326	39.78880	10.02377	40.53517	50.33668	59.15956	31.20196	67.88327
2018-05-08 05:15:00	863033069630348347	0.00000	14.28647	10.30868	6.19663	7.77529	12.02488	13.52927	6.07090	72.50550	40.42320	48.25000	48.38722	86.33617	45.40995	61.25756	4.70592	99.48656	5.04077	18.66716	51.89753	44.31420
2018-05-08 05:16:00	359043379931766296	1.00000	10.30959	10.82521	10.69342	13.89633	8.79886	9.28301	14.79864	57.85852	72.11912	50.92701	43.38250	67.96088	9.94244	87.98593	56.50101	58.76659	70.09248	84.72478	55.19054	52.13986
2018-05-08 05:17:00	8630330696303481586	1.00000	7.63620	10.94635	9.34472	12.70105	13.31026	13.41610	8.91171	55.08952	42.89551	66.98430	27.31281	47.46119	9.37727	19.50779	23.21714	93.61937	36.93930	63.40939	98.49951	84.24139
2018-05-08 05:18:00	8630330696303481792	1.00000	10.59891	14.20437	10.31476	11.10530	12.40363	7.58522	9.78012	18.67118	79.09327	36.09939	39.92672	87.17054	5.23219	63.71451	66.39194	87.40181	81.85726	54.02587	61.70606	92.72634
2018-05-08 05:19:00	3590433799317662287	1.00000	10.22599	12.44992	6.45666	9.61040	16.81700	14.97756	9.89491	66.20040	46.38147	45.77096	44.74426	0.73230	39.65228	2.95894	88.35396	31.21876	99.79325	77.29715	19.81416	38.38089
2018-05-08 05:20:00	8630330696303481107	1.00000	12.57861	15.00918	4.56249	10.79150	15.67790	15.99964	12.68887	65.56285	57.39117	29.57073	38.24828	56.15356	16.65781	95.62624	27.04286	70.82140	3.42594	33.10936	17.54717	1.85516
2018-05-08 05:21:00	8630330696303481941	1.00000	7.15362	10.17386	8.47143	12.71807	13.58243	14.10014	7.85788	53.24633	55.74835	54.11431	53.43581	39.84273	40.27895	79.04398	46.02524	23.38692	26.05088	64.57153	88.79038	68.08577
2018-05-08 05:22:00	359043379931766528	0.00000	10.37014	12.37325	11.36700	10.66439	15.18247	13.13237	9.37697	43.11349	59.29496	27.73370	29.96760	88.92363	15.81477	79.76159	12.65881	35.44856	58.70141	60.76663	78.47306	72.54202
2018-05-08 05:23:00	8630330696303481479	0.00000	11.72652	12.98868	10.46682	9.64503	12.60930	14.48521	7.33812	69.40957	52.31232	21.81648	42.19272	9.35333	53.27098	31.32319	95.28308	37.31394	34.30742	78.68913	20.92429	62.58813
2018-05-08 05:24:00	3590433799317661040	0.00000	13.69271	12.99023	9.88311	9.16536	10.20021	13.92332	10.16565	61.44774	57.15808	56.56683	38.58167	77.79189	81.73423	34.03378	72.13467	61.03617	68.12654	86.19042	24.93340	30.02609
2018-05-08 05:25:00	359043379931766346	0.00000	14.13716	15.15618	15.38256	6.62341	15.04173	11.25008	13.18609	53.86795	67.38981	32.45956	22.39779	84.81611	87.38367	45.42865	78.62606	25.79263	64.81499	14.29982	50.03427	64.43016
2018-05-08 05:26:00	8630330696303482170	1.00000	6.04445	14.12434	12.90514	10.66680	14.52701	11.80748	6.64843	34.87050	50.97693	37.46390	49.01273	55.76512	92.10712	95.08003	69.27737	54.30577	86.54089	59.68415	50.06269	69.42224
2018-05-08 05:27:00	359043379931766510	1.00000	5.24669	9.98229	10.66918	13.16981	11.70370	11.86736	7.47868	55.63808	51.77909	43.65561	42.12771	70.43884	27.99227	9.84763	55.92311	43.93760	58.98269	9.67853	41.25804	78.92102
2018-05-08 05:28:00	863033069630348909	0.00000	12.45152	11.78597	9.93197	12.57881	14.32213	13.81005	11.11139	45.82253	56.03466	46.23390	49.25166	9.09393	78.41617	91.36011	35.87000	61.11642	48.44344	84.60867	98.87139	63.47713
2018-05-08 05:29:00	8630330696303481479	1.00000	7.83855	15.68246	9.76250	14.41821	10.00111	7.98422	13.27043	53.18298	63.37982	55.28335	61.63875	17.34128	94.04692	3.07321	51.65728	52.62832	88.08253	29.11738	27.39795	67.90911
2018-05-08 05:30:00	8630330696303481537	0.00000	11.89710	14.95865	7.00827	13.75398	12.02246	7.54615	10.33479	57.35383	58.39702	67.28245	59.99925	97.12026	83.64875	36.74765	39.84240	5.20851	16.24520	51.09704	13.88992	32.47948
2018-05-08 05:31:00	8630330696303481065	1.00000	8.93295	11.68764	14.18563	12.32130	12.44273	12.78778	11.24100	38.38984	59.28526	51.54197	49.51100	0.06061	23.82596	73.25900	31.35668	24.32029	0.55368	55.98135	15.08842	36.45055
2018-05-08 05:32:00	863033069630348719	1.00000	10.09273	14.19671	7.14369	11.81948	13.38566	11.76793	9.68813	57.96302	69.54686	40.98412	31.88115	14.59068	71.20969	28.45035	82.13760	19.54999	47.61544	85.67543	42.38072	29.52910
2018-05-08 05:33:00	359043379931766254	0.00000	13.69584	12.26106	9.83076	8.54013	15.60064	11.97159	10.53110	63.97159	37.87736	37.82805	43.43092	6.83301	34.74130	96.00563	49.52435	46.43486	86.80326	0.01830	99.77380	31.67189
2018-05-08 05:34:00	3590433799317662071	1.00000	6.70409	9.57685	10.49087	14.48249	9.30320	9.73946	14.04858	60.05342	62.53896	35.25346	33.57040	99.78481	29.95520	4.12690	9.65245	77.55201	18.29640	38.34614	79.60464	85.32732
2018-05-08 05:35:00	8630330696303481834	1.00000	8.53732	11.24493	10.40203	10.22103	7.16124	7.33231	12.04156	55.30649	23.65427	14.45041	45.25179	75.41223	54.09067	47.21054	15.96450	75.13196	21.94260	86.50218	88.46318	94.06109
2018-05-08 05:36:00	8630330696303481016	1.00000	9.28288	14.02825	7.69875	13.47117	15.18100	14.75881	10.34551	46.26240	68.65298	41.99493	51.81053	60.05447	2.10471	28.72751	22.63813	63.27883	19.44596	38.23610	83.01155	94.76191
2018-05-08 05:37:00	3590433799317662253	1.00000	7.76373	13.40603	8.76417	12.77589	14.69986	13.13489	8.15766	59.53174	81.03162	25.35624	54.55095	2.56120	38.22201	82.90100	56.27334	71.95222	49.55718	15.96751	57.33290	52.75481
2018-05-08 05:38:00	8630330696303482386	1.00000	6.97735	13.08913	11.31028	13.75687	10.17010	12.57024	13.13389	50.17906	54.84223	40.10725	43.60385	65.04820	50.38813	56.53053	71.65832	19.58884	35.20326	98.09707	93.80860	27.96079
2018-05-08 05:39:00	359043379931766866	0.00000	10.30588	13.34396	11.67358	7.58512	13.47118	14.74095	6.89034	65.05861	66.55491	86.60072	24.09409	38.65598	22.17114	13.21061	94.71139	42.07580	74.65335	76.78322	48.36104	61.23133
2018-05-08 05:40:00	3590433799317661891	0.00000	14.41221	10.72876	12.83898	7.29779	11.18446	12.91489	11.52529	78.60114	76.18759	55.02122	42.72950	53.42918	58.43923	23.95383	68.28025	40.21051	41.13917	90.07915	50.26111	50.61530
2018-05-08 05:41:00	359043379931766262	0.00000	15.62194	16.68132	10.15642	8.24181	11.40416	11.20625	9.41721	68.21099	47.41265	67.51992	52.29058	98.73879	12.96813	67.54933	83.84994	31.75356	48.30965	26.69688	22.44654	81.57825
2018-05-08 05:42:00	359043379931766239	0.00000	14.71012	16.25265	11.76342	9.08132	11.16595	15.41216	8.15699	51.26043	65.31533	41.50535	44.45453	60.28429	70.04237	64.55747	31.48983	57.79992	9.40993	53.41763	55.42517	95.92894
2018-05-08 05:43:00	3590433799317661248	1.00000	11.58297	12.61636	7.24703	13.70467	9.38646	8.21506	14.18139	35.38727	78.42786	45.22786	64.25394	31.53475	31.79820	4.73591	89.75155	5.14307	76.16564	76.19299	27.90622	27.50297
2018-05-08 05:44:00	359043379931766114	1.00000	10.90322	14.87904	6.83290	11.06039	14.51188	14.36751	8.19512	80.29949	71.27633	36.32467	24.00569	80.12380	19.31794	92.20826	56.14099	21.96809	0.90110	20.24725	58.37205	60.85553
2018-05-08 05:45:00	8630330696303481461	1.00000	6.97175	12.18185	7.43087	12.82168	11.97409	14.29477	8.29880	53.60328	51.31739	28.69377	41.73676	81.40543	92.49225	31.37133	69.82043	62.95645	69.28594	5.14247	86.77828	18.68381
2018-05-08 05:46:00	359043379931766817	1.00000	10.62285	11.99934	7.84490	14.88323	7.44926	9.39830	16.83101	41.37539	69.67939	62.82065	45.48684	64.44224	40.08005	78.40720	28.81867	95.06943	37.66665	33.29702	55.13062	70.95469
2018-05-08 05:47:00	863033069630348446	1.00000	7.69987	13.14686	9.33176	13.73171	8.25364	13.17346	13.47586	42.92207	54.42415	39.09189	53.12047	15.38972	92.98381	38.17961	90.50132	14.46928	90.62398	66.93264	32.72239	73.86268
2018-05-08 05:48:00	359043379931766106	0.00000	7.66344	11.95413	9.69601	13.86958	10.18415	6.21808	12.01665	40.44456	58.16054	36.39071	44.07591	69.23735	44.50073	42.78432	15.75504	54.00083	88.48405	97.02313	94.39653	19.49212
2018-05-08 05:49:00	3590433799317661305	0.00000	8.34473	13.99843	8.82303	9.53704	17.26966	15.13708	12.23087	33.10018	65.75164	43.47233	54.06423	31.12414	84.21421	51.02155	89.13346	27.39836	28.12634	72.02907	1.51224	46.46684
2018-05-08 05:50:00	3590433799317661438	1.00000	8.48055	10.72604	11.85457	13.47249	11.75259	4.36915	11.70184	52.84810	83.01911	53.35592	41.98334	43.22106	9.79665	86.84878	52.20807	81.71604	48.66550	7.33121	82.20361	11.70328
2018-05-08 05:51:00	359043379931766239	1.00000	9.45296	11.48807	5.51691	11.55284	8.46282	7.50085	13.41831	66.84555	83.01922	54.03744	32.15242	55.59483	88.31923	93.93150	75.32212	16.41326	70.27111	53.41909	58.14547	5.06158
2018-05-08 05:52:00	863033069630348677	1.00000	11.53780	12.85211	9.32475	12.34934	7.83367	11.97511	9.14103	49.82821	60.04751	48.46773	24.36434	83.70171	34.75332	7.59814	19.00532	18.96699	48.44080	15.63505	11.93412	82.38897
2018-05-08 05:53:00	863033069630348511	0.00000	13.72826	10.05815	14.44055	7.91813	11.08991	12.00710	12.29920	59.32217	58.75787	48.09687	49.29678	28.96511	27.43758	61.69788	91.25642	96.72288	19.00839	95.82273	49.24544	46.14012
2018-05-08 05:54:00	3590433799317662261	1.00000	9.91473	10.93701	9.74530	13.10268	14.31655	12.27780	9.79729	44.81126	78.29047	58.55719	60.33182	80.85028	3.02916	30.38548	40.17005	50.78785	98.84799	56.98854	37.97243	37.04076
2018-05-08 05:55:00	3590433799317661362	1.00000	11.69832	13.10311	11.79110	5.61057	15.16950	12.32187	9.40702	56.29449	46.76900	62.88240	50.26054	72.77328	78.35002	15.47619	40.22742	65.76563	9.95442	15.39471	0.60418	74.30041
2018-05-08 05:56:00	3590433799317661693	0.00000	12.39950	12.21126	6.00975	6.75823	12.95098	13.41030	9.93219	86.53816	43.96107	43.53993	54.28601	77.83871	12.02798	21.33912	85.29176	19.86214	35.34853	60.72331	84.42084	46.53917
2018-05-08 05:57:00	8630330696303481289	0.00000	12.47877	7.90301	7.69261	9.19508	13.85433	13.33392	9.53674	53.27479	63.65704	16.89899	56.40640	23.59814	98.40150	71.97772	98.77324	3.64085	12.77044	61.03507	7.11463	12.53764
2018-05-08 05:58:00	8630330696303481230	1.00000	9.40157	13.16328	6.78833	10.05598	10.84951	8.70340	10.11807	51.24239	68.47592	20.00965	51.43169	99.37062	9.51043	98.09516	87.43012	44.16086	36.84605	49.24564	43.44831	99.14742
2018-05-08 05:59:00	8630330696303481958	1.00000	6.68714	11.85597	8.11039	11.16465	12.88081	11.92076	7.84012	55.31867	61.53707	52.36405	32.55180	73.31975	88.35220	8.96152	63.78256	92.20241	13.89009	39.00969	90.21000	85.78601
2018-05-08 06:00:00	3590433799317662402	1.00000	10.24854	13.63385	8.25911	11.83962	14.28536	12.01340	7.56463	59.61366	47.31341	46.84505	49.10969	59.24788	47.86062	54.18587	32.95705	85.79048	7.56300	71.42042	79.41237	52.71038
2018-05-08 06:01:00	3590433799317661990	1.00000	8.47091	13.09060	8.43854	12.10526	11.85997	11.83687	7.47679	62.42326	42.83547	67.97317	44.55405	99.72415	11.66615	36.90336	31.16409	19.15986	82.03137	13.97400	35.21636	93.31779
2018-05-08 06:02:00	863033069630348339	1.00000	8.82910	12.24013	7.63549	10.44673	9.12112	8.77932	11.43575	20.73671	45.70428	47.48137	44.21246	27.84921	98.87004	66.11767	64.32874	11.55745	94.82705	90.21837	65.16044	77.84192
2018-05-08 06:03:00	3590433799317662402	1.00000	8.94585	11.61277	9.10602	13.32709	8.51152	11.38400	8.81448	43.54377	64.02144	57.40767	49.91340	53.58303	88.66685	96.07942	68.26772	41.63260	67.12842	76.01367	15.88700	23.41736
2018-05-08 06:04:00	8630330696303482444	0.00000	7.89498	12.83163	8.55196	13.43884	10.29542	10.95202	9.04081	53.36032	53.27667	63.29096	44.37432	83.80744	32.58689	68.49887	57.55793	71.76896	93.76657	48.51180	81.36067	35.66646
2018-05-08 06:05:00	3590433799317661784	0.00000	13.77713	12.14784	13.61902	6.84638	15.54477	10.57325	10.90962	63.08275	61.39003	68.30972	37.74512	60.94313	56.50492	78.79607	55.52695	7.02393	68.62816	47.47519	41.96319	13.84975
2018-05-08 06:06:00	8630330696303482279	0.00000	12.30516	16.71358	12.07368	9.90338	14.64220	12.45543	12.34383	58.64303	47.31994	31.58280	19.83964	31.47725	90.93764	62.61252	85.83612	5.71260	33.84486	37.48250	88.53089	56.19812
2018-05-08 06:07:00	359043379931766452	1.00000	9.96853	15.39541	8.40744	11.06883	8.42685	8.59229	13.24952	44.03659	54.47200	47.86148	34.03564	73.28483	25.57791	88.65916	9.61596	11.00718	28.93971	79.16500	3.24919	3.48889
2018-05-08 06:08:00	3590433799317661602	0.00000	12.91685	13.10666	11.34329	7.49923	12.83284	9.73903	11.92665	46.75659	30.39697	60.58588	46.52448	79.88578	36.88259	45.54715	43.54239	19.61547	3.24207	23.07556	0.39983	59.83106
2018-05-08 06:09:00	8630330696303481289	1.00000	11.48225	11.37823	9.63196	14.66760	8.54008	8.67268	13.77598	51.60102	59.91558	45.23292	24.97171	5.46184	18.14628	4.83511	51.51964	55.41552	2.70983	47.76945	27.78059	93.81122
2018-05-08 06:10:00	3590433799317661958	0.00000	10.66861	11.88904	5.94763	7.88666	16.53982	12.50202	11.23670	61.27747	46.70159	44.21548	34.42722	40.37187	28.38362	85.22661	9.94700	46.64127	95.80634	87.83103	41.00704	75.30485
2018-05-08 06:11:00	8630330696303481974	1.00000	10.45931	12.48757	7.73387	12.13437	16.07134	12.97291	9.19693	58.21059	48.36824	41.36405	41.27363	86.01670	14.95739	78.00640	90.65356	93.60966	92.95432	58.37277	77.04669	40.90584
2018-05-08 06:12:00	359043379931766171	1.00000	12.22052	12.65160	9.22425	16.35827	6.44941	10.49699	15.22174	43.43553	50.86814	22.29390	44.15799	89.57234	82.92149	15.63916	63.72431	98.22414	70.21519	62.18079	90.08928	15.87244
2018-05-08 06:13:00	863033069630348719	1.00000	10.33814	10.80655	10.84262	11.08080	11.23757	13.03218	10.48156	59.42322	46.35554	50.22093	37.78434	49.03986	41.65608	80.12544	68.35753	67.70013	14.69676	57.07404	74.36341	81.97080
2018-05-08 06:14:00	3590433799317661560	0.00000	11.39515	12.74906	13.24514	9.89928	13.59828	16.41303	5.85605	46.68686	54.28685	29.72268	38.19386	12.60529	49.16109	17.95400	51.17580	62.77513	2.09605	74.75144	43.55685	74.37752
2018-05-08 06:15:00	8630330696303481404	1.00000	7.27228	12.44000	10.84243	12.88042	8.06780	8.13187	12.88930	55.60530	60.33358	31.25950	30.22295	58.44270	91.23377	93.24047	51.39097	51.06348	69.15027	64.24605	34.19838	82.23053
2018-05-08 06:16:00	3590433799317662204	1.00000	10.85053	12.55476	8.38578	10.93361	9.54681	10.40369	10.16615	49.91685	50.98628	49.73044	45.81104	49.41188	65.23133	50.91949	20.34617	13.79278	0.20789	83.65850	17.93165	83.91460
2018-05-08 06:17:00	3590433799317662006	1.00000	8.65206	14.12995	10.13149	12.52964	11.02884	12.23194	9.44471	39.03712	48.78910	40.86647	37.56381	59.24400	46.96860	54.56406	8.70783	12.75267	31.90467	48.02101	80.79803	73.75624
